Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.698051948051948,0.42292490118577075,0.44583333333333336,0.4340770791075051,0.8017883755588674,0.7865497076023392,0.7940959409594096
