Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.6247294372294372,0.3924433249370277,0.8114583333333333,0.5290322580645161,0.8942139099941555,0.5592105263157895,0.6881043400044974
