Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.5630411255411255,0.3140261215218626,0.5760416666666667,0.40646821021683205,0.7896640826873385,0.5584795321637427,0.6542496253478912
