Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.5836038961038961,0.3257074051776038,0.5635416666666667,0.4128195345288058,0.7941031941031941,0.5906432748538012,0.6774261161182142
