Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.3319805194805195,0.2683451028553884,0.9104166666666667,0.4145126867441309,0.8041002277904328,0.1290204678362573,0.22236220472440946
