Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.48593073593073594,0.2967128027681661,0.7145833333333333,0.4193154034229829,0.8020231213872833,0.4057017543859649,0.5388349514563107
