Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.6393398268398268,0.38423339540657975,0.6447916666666667,0.48152469856087127,0.8364508393285371,0.6374269005847953,0.7235013482679942
