Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.7454004329004329,0.5536723163841808,0.10208333333333333,0.1723834652594547,0.7550440466041489,0.971125730994152,0.8495603517186251
