n_neighbors,min_dist,metric,threshold,test_size,n_estimators,max_depth,min_samples_split,accuracy,silhouette_score,precision_R,recall_R,f1_R,precision_S,recall_S,f1_S,precision_I,recall_I,f1_I
10,0.3,euclidean,0.2,0.3,200,,2,0.5760261194029851,-0.043456826,0.5151148730350665,0.48081264108352145,0.4973730297723292,0.6194486983154671,0.6758563074352548,0.6464242908509789,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.3,200,,5,0.5928171641791045,-0.043456826,0.5371069182389937,0.481941309255079,0.5080309339678762,0.625648628613788,0.7050960735171261,0.6630007855459544,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.3,200,,10,0.6082089552238806,-0.043456826,0.5645604395604396,0.463882618510158,0.5092936802973977,0.6306497175141242,0.746031746031746,0.683505549177191,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,50,10.0,2,0.6341378104232249,-0.043456826,0.6626686656671664,0.37174095878889823,0.47629310344827586,0.6254562043795621,0.8660770688566014,0.7263576158940397,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,50,10.0,5,0.6355369010143407,-0.043456826,0.6671709531013615,0.3708999158957107,0.47675675675675677,0.6260236578707916,0.8692356285533797,0.7278497751917482,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,50,10.0,10,0.6348373557187827,-0.043456826,0.6631892697466468,0.3742640874684609,0.478494623655914,0.6261425959780622,0.8654453569172458,0.7265977194378149,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,50,20.0,2,0.5932144106330884,-0.043456826,0.5498392282958199,0.4314550042052145,0.48350612629594725,0.6158250910983862,0.7473152242577384,0.6752283105022832,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,50,20.0,5,0.5984610003497727,-0.043456826,0.5615384615384615,0.42977291841883936,0.48689852310624104,0.6163328197226502,0.7580543272267846,0.6798866855524079,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,50,20.0,10,0.6096537250786989,-0.043456826,0.5808656036446469,0.4289318755256518,0.4934687953555878,0.6224129227662797,0.7789008212255212,0.6919191919191919,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,50,,2,0.5732773697096887,-0.043456826,0.5153429602888087,0.4802354920100925,0.4971702220287331,0.6156953260242354,0.6740366392924826,0.643546441495778,0.05555555555555555,0.011494252873563218,0.01904761904761905
10,0.3,euclidean,0.2,0.4,50,,5,0.5890171388597412,-0.043456826,0.5358139534883721,0.48444070647603027,0.508833922261484,0.6228218100056211,0.6999368288060644,0.6591314693634741,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,50,,10,0.5953130465197621,-0.043456826,0.5461847389558233,0.4575273338940286,0.4979405034324943,0.6215780998389694,0.7315224257738471,0.6720835751596054,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,100,10.0,2,0.6369359916054564,-0.043456826,0.6701807228915663,0.3742640874684609,0.4803022126281705,0.626879271070615,0.8692356285533797,0.7284277395447326,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,100,10.0,5,0.6362364463098986,-0.043456826,0.6712538226299695,0.36921783010933557,0.47639717851329355,0.6258503401360545,0.8717624763108023,0.7286166842661035,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,100,10.0,10,0.6383350821965722,-0.043456826,0.6758832565284179,0.3700588730025231,0.4782608695652174,0.6272644927536232,0.8749210360075805,0.7306779213927723,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,100,20.0,2,0.5872682756208465,-0.043456826,0.5418933623503809,0.4188393608074012,0.47248576850094876,0.6109674081738231,0.7460518003790272,0.6717861205915814,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,100,20.0,5,0.602308499475341,-0.043456826,0.5646408839779006,0.42977291841883936,0.4880611270296084,0.6197543500511771,0.7650031585596968,0.6847610969748374,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,100,20.0,10,0.6110528156698146,-0.043456826,0.5839080459770115,0.4272497897392767,0.49344341913550266,0.6229260935143288,0.7826910928616551,0.6937290033594625,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,100,,2,0.5676810073452256,-0.043456826,0.5083487940630798,0.4608915054667788,0.4834583149536833,0.608154020385051,0.6784586228679722,0.6413854882054345,0.06666666666666667,0.011494252873563218,0.0196078431372549
10,0.3,euclidean,0.2,0.4,100,,5,0.5897166841552991,-0.043456826,0.5373563218390804,0.471825063078217,0.5024630541871922,0.6208609271523179,0.7106759317751106,0.6627393225331369,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,100,,10,0.6009094088842253,-0.043456826,0.5568982880161127,0.46509671993271656,0.5068744271310724,0.6243301178992497,0.7359444093493367,0.6755581327921136,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,200,10.0,2,0.6379853095487933,-0.043456826,0.6753445635528331,0.3708999158957107,0.4788273615635179,0.6269265639165911,0.8736576121288693,0.7300079176563737,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,200,10.0,5,0.6362364463098986,-0.043456826,0.673374613003096,0.36585365853658536,0.47411444141689374,0.6253953908721193,0.8742893240682249,0.7291886195995785,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,200,10.0,10,0.639734172787688,-0.043456826,0.6817472698907956,0.3675357443229605,0.47759562841530057,0.6275924256086565,0.8793430195830702,0.7324388318863457,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,200,20.0,2,0.596362364463099,-0.043456826,0.5555555555555556,0.4247266610597141,0.48141086749285034,0.6172839506172839,0.7580543272267846,0.6804649844060108,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,200,20.0,5,0.6040573627142357,-0.043456826,0.5691964285714286,0.4289318755256518,0.4892086330935252,0.6199694345389709,0.7687934301958307,0.6864072194021432,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,200,20.0,10,0.6124519062609304,-0.043456826,0.5850574712643678,0.4280908326324643,0.49441476444876153,0.6244343891402715,0.784586228679722,0.6954087346024636,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,200,,2,0.5795732773697096,-0.043456826,0.5230202578268877,0.47771236333052985,0.49934065934065935,0.6188850967007964,0.6873025900189513,0.6513020053876085,0.06666666666666667,0.011494252873563218,0.0196078431372549
10,0.3,euclidean,0.2,0.4,200,,5,0.5911157747464149,-0.043456826,0.5391221374045801,0.4751892346509672,0.5051408135896289,0.6218905472636815,0.7106759317751106,0.6633254716981132,0.0,0.0,0.0
10,0.3,euclidean,0.2,0.4,200,,10,0.6030080447708989,-0.043456826,0.5571284125379171,0.4634146341463415,0.5059687786960514,0.6272727272727273,0.7409981048641819,0.6794092093831451,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,50,10.0,2,0.6713286713286714,0.014980358,0.7107438016528925,0.4395229982964225,0.5431578947368421,0.6579194001874414,0.8785982478097623,0.752411575562701,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,50,10.0,5,0.66993006993007,0.014980358,0.7032085561497327,0.44804088586030666,0.5473465140478668,0.6581439393939394,0.869837296620776,0.7493261455525606,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,50,10.0,10,0.6685314685314685,0.014980358,0.7027027027027027,0.44293015332197616,0.5433646812957158,0.6566037735849056,0.8710888610763454,0.748789671866595,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,50,20.0,2,0.6321678321678321,0.014980358,0.6004056795131846,0.504258943781942,0.5481481481481482,0.6523605150214592,0.7609511889862328,0.7024841132293472,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,50,20.0,5,0.6447552447552447,0.014980358,0.6198347107438017,0.5110732538330494,0.5602240896358543,0.6588983050847458,0.7784730913642053,0.7137119908204246,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,50,20.0,10,0.644055944055944,0.014980358,0.6201716738197425,0.49233390119250425,0.5489078822412156,0.656282450674974,0.7909887359198998,0.717366628830874,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,50,,2,0.6090909090909091,0.014980358,0.5581395348837209,0.5315161839863713,0.5445026178010471,0.6454965357967667,0.6996245306633292,0.6714714714714715,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,50,,5,0.620979020979021,0.014980358,0.5743494423791822,0.5264054514480409,0.5493333333333333,0.650561797752809,0.7246558197747184,0.6856127886323268,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,50,,10,0.6398601398601399,0.014980358,0.6063618290258449,0.5195911413969335,0.5596330275229358,0.6587473002159827,0.7634543178973717,0.7072463768115942,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,100,10.0,2,0.66993006993007,0.014980358,0.7068493150684931,0.4395229982964225,0.542016806722689,0.6572769953051644,0.8760951188986232,0.7510729613733905,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,100,10.0,5,0.6713286713286714,0.014980358,0.7084468664850136,0.44293015332197616,0.5450733752620545,0.658513640639699,0.8760951188986232,0.7518796992481203,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,100,10.0,10,0.66993006993007,0.014980358,0.7046070460704607,0.44293015332197616,0.5439330543933054,0.6578699340245052,0.8735919899874843,0.7505376344086021,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,100,20.0,2,0.627972027972028,0.014980358,0.598343685300207,0.49233390119250425,0.5401869158878505,0.6464968152866242,0.7622027534418022,0.6995979322228604,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,100,20.0,5,0.6405594405594406,0.014980358,0.6157112526539278,0.4940374787052811,0.5482041587901701,0.6541274817136886,0.7834793491864831,0.7129840546697038,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,100,20.0,10,0.6482517482517482,0.014980358,0.6293103448275862,0.49744463373083475,0.5556612749762131,0.6580310880829016,0.7947434292866082,0.719954648526077,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,100,,2,0.6160839160839161,0.014980358,0.5701107011070111,0.5264054514480409,0.5473870682019486,0.6477916194790487,0.7158948685857321,0.6801426872770512,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,100,,5,0.620979020979021,0.014980358,0.5783365570599613,0.5093696763202725,0.5416666666666666,0.6465422612513722,0.737171464330413,0.6888888888888889,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,100,,10,0.6412587412587413,0.014980358,0.6104417670682731,0.5178875638841567,0.56036866359447,0.6584317937701396,0.7672090112640801,0.7086705202312139,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,200,10.0,2,0.66993006993007,0.014980358,0.7046070460704607,0.44293015332197616,0.5439330543933054,0.6578699340245052,0.8735919899874843,0.7505376344086021,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,200,10.0,5,0.6713286713286714,0.014980358,0.7095890410958904,0.44122657580919933,0.5441176470588235,0.6582159624413145,0.8773466833541927,0.7521459227467812,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,200,10.0,10,0.6706293706293707,0.014980358,0.7043010752688172,0.4463373083475298,0.5464025026068822,0.6587901701323251,0.8723404255319149,0.7506731287022078,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,200,20.0,2,0.6286713286713287,0.014980358,0.5971370143149284,0.49744463373083475,0.5427509293680297,0.647812166488794,0.7596996245306633,0.6993087557603687,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,200,20.0,5,0.637062937062937,0.014980358,0.6109936575052854,0.49233390119250425,0.5452830188679245,0.6513089005235602,0.7784730913642053,0.7092360319270239,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,200,20.0,10,0.6566433566433566,0.014980358,0.6441048034934498,0.5025553662691652,0.5645933014354066,0.6632337796086509,0.8060075093867334,0.727683615819209,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,200,,2,0.6160839160839161,0.014980358,0.5703703703703704,0.524701873935264,0.546583850931677,0.6481900452488688,0.7171464330413017,0.6809269162210339,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,200,,5,0.6244755244755245,0.014980358,0.5834932821497121,0.5178875638841567,0.5487364620938628,0.649393605292172,0.737171464330413,0.690504103165299,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.2,200,,10,0.641958041958042,0.014980358,0.6104417670682731,0.5178875638841567,0.56036866359447,0.6595059076262084,0.7684605757196495,0.7098265895953757,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,50,10.0,2,0.659981343283582,0.014980358,0.693609022556391,0.4164785553047404,0.5204513399153737,0.6488833746898263,0.8738512949039264,0.7447490210039159,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,50,10.0,5,0.6581156716417911,0.014980358,0.690566037735849,0.41309255079006774,0.5169491525423728,0.6474597273853779,0.873015873015873,0.743507648523657,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,50,10.0,10,0.6627798507462687,0.014980358,0.7007575757575758,0.417607223476298,0.5233380480905233,0.6503712871287128,0.8780284043441938,0.7472449342339139,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,50,20.0,2,0.6273320895522388,0.014980358,0.5931972789115646,0.49209932279909707,0.5379395434916718,0.6474358974358975,0.7593984962406015,0.698961937716263,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,50,20.0,5,0.6371268656716418,0.014980358,0.6124818577648766,0.4762979683972912,0.5358730158730158,0.6492434662998624,0.7886382623224728,0.7121840814786873,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,50,20.0,10,0.6455223880597015,0.014980358,0.6242690058479532,0.481941309255079,0.5439490445859873,0.6554794520547945,0.7994987468671679,0.7203613097478359,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,50,,2,0.6077425373134329,0.014980358,0.5570719602977667,0.5067720090293454,0.5307328605200946,0.6416228399699474,0.7134502923976608,0.6756329113924051,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,50,,5,0.6291977611940298,0.014980358,0.590612777053455,0.5112866817155757,0.5480943738656987,0.6521106259097526,0.7485380116959064,0.6970050563982886,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,50,,10,0.6268656716417911,0.014980358,0.5866666666666667,0.4966139954853273,0.5378973105134475,0.648493543758967,0.7552213868003341,0.697800077190274,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,100,10.0,2,0.659981343283582,0.014980358,0.693609022556391,0.4164785553047404,0.5204513399153737,0.6488833746898263,0.8738512949039264,0.7447490210039159,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,100,10.0,5,0.6609141791044776,0.014980358,0.696969696969697,0.4153498871331828,0.5205091937765205,0.6491336633663366,0.8763575605680869,0.7458229648062566,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,100,10.0,10,0.664179104477612,0.014980358,0.7047619047619048,0.417607223476298,0.5244507441530829,0.6510191476219889,0.8805346700083542,0.7485795454545454,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,100,20.0,2,0.6231343283582089,0.014980358,0.5886426592797784,0.4796839729119639,0.5286069651741293,0.6424541607898449,0.7610693400167085,0.6967495219885277,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,100,20.0,5,0.6338619402985075,0.014980358,0.6102189781021898,0.4717832957110609,0.5321451304901337,0.6462912087912088,0.7861319966583125,0.7093856012061817,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,100,20.0,10,0.6422574626865671,0.014980358,0.6235119047619048,0.4729119638826185,0.5378690629011553,0.6517006802721088,0.8003341687552213,0.7184101987251593,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,100,,2,0.6105410447761194,0.014980358,0.5658227848101266,0.5045146726862303,0.5334128878281623,0.6399406087602079,0.7201336675020885,0.6776729559748428,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,100,,5,0.6161380597014925,0.014980358,0.5729166666666666,0.4966139954853273,0.532043530834341,0.6425966447848286,0.7360066833751044,0.6861370716510904,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,100,,10,0.6282649253731343,0.014980358,0.593103448275862,0.4853273137697517,0.5338299193047796,0.6471418489767113,0.7660818713450293,0.7016067329762815,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,200,10.0,2,0.6604477611940298,0.014980358,0.6949152542372882,0.4164785553047404,0.5208186309103741,0.6491010539367638,0.87468671679198,0.7451957295373666,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,200,10.0,5,0.6618470149253731,0.014980358,0.6988636363636364,0.4164785553047404,0.521923620933522,0.6497524752475248,0.8771929824561403,0.7465339495200853,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,200,10.0,10,0.6632462686567164,0.014980358,0.7044145873320538,0.4142212189616253,0.5216773276474769,0.6500308071472581,0.8813700918964077,0.74822695035461,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,200,20.0,2,0.6263992537313433,0.014980358,0.5952380952380952,0.4796839729119639,0.53125,0.6437587657784011,0.7669172932330827,0.6999618757148304,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,200,20.0,5,0.6422574626865671,0.014980358,0.624441132637854,0.4729119638826185,0.5382145150931278,0.6512576478585996,0.8003341687552213,0.7181409295352323,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,200,20.0,10,0.6431902985074627,0.014980358,0.62555720653789,0.4751693002257336,0.5400898011545863,0.6517006802721088,0.8003341687552213,0.7184101987251593,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,200,,2,0.6119402985074627,0.014980358,0.5666251556662516,0.5135440180586908,0.5387803433984606,0.6424287856071964,0.7159565580618212,0.6772026866851047,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,200,,5,0.6236007462686567,0.014980358,0.582360570687419,0.5067720090293454,0.5419432709716355,0.6481751824817519,0.7418546365914787,0.6918582002337359,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.3,200,,10,0.6319962686567164,0.014980358,0.598079561042524,0.49209932279909707,0.5399380804953561,0.6499292786421499,0.7677527151211362,0.7039448487169667,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,50,10.0,2,0.6547743966421826,0.014980358,0.6895604395604396,0.4222035323801514,0.523735002608242,0.6431924882629108,0.8654453569172458,0.737947751144627,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,50,10.0,5,0.6537250786988458,0.014980358,0.6904761904761905,0.4146341463414634,0.5181292695743562,0.6414918414918415,0.8692356285533797,0.7381974248927039,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,50,10.0,10,0.6554739419377404,0.014980358,0.6930555555555555,0.41968040370058873,0.5227867993713986,0.6428237494156148,0.868603916614024,0.738850080601827,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,50,20.0,2,0.6173487233298356,0.014980358,0.5840248962655602,0.4735071488645921,0.5229911751045053,0.6356425171866738,0.7593177511054959,0.6919976971790444,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,50,20.0,5,0.6197971318642882,0.014980358,0.5895287958115183,0.4735071488645921,0.5251865671641791,0.6353126642143984,0.7637397346809854,0.693631669535284,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,50,20.0,10,0.6344875830710038,0.014980358,0.6135629709364908,0.479394449116905,0.5382436260623229,0.6448937273198548,0.7858496525584333,0.7084282460136674,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,50,,2,0.6044071353620147,0.014980358,0.5584176632934683,0.5105130361648444,0.5333919156414763,0.6358479863868406,0.708149084017688,0.6700537955768081,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,50,,5,0.6131514515564883,0.014980358,0.5715658021133525,0.5004205214465938,0.5336322869955157,0.6373142542652724,0.7315224257738471,0.6811764705882353,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,50,,10,0.6166491780342778,0.014980358,0.5785288270377733,0.4894869638351556,0.5302961275626423,0.6376889848812095,0.7460518003790272,0.6876273653566229,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,100,10.0,2,0.6561734872332984,0.014980358,0.6883468834688347,0.4272497897392767,0.527244421380384,0.6449787835926449,0.8641819330385344,0.7386609071274298,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,100,10.0,5,0.6537250786988458,0.014980358,0.6888888888888889,0.41715727502102606,0.5196437925615506,0.6418887330528285,0.8673404927353127,0.737775389575497,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,100,10.0,10,0.6575725778244141,0.014980358,0.697350069735007,0.42052144659377627,0.5246589716684156,0.6442577030812325,0.8717624763108023,0.7409395973154362,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,100,20.0,2,0.621545995103183,0.014980358,0.5902489626556017,0.4785534062237174,0.5285647933116582,0.6388154415653093,0.7631080227416298,0.6954519286125503,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,100,20.0,5,0.6236446309898566,0.014980358,0.5945378151260504,0.4760302775441548,0.528724894908921,0.6385099685204617,0.7687934301958307,0.6976210948695901,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,100,20.0,10,0.6355369010143407,0.014980358,0.6156351791530945,0.4768713204373423,0.5374407582938389,0.6453278265358803,0.7896399241945673,0.7102272727272727,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,100,,2,0.6107030430220357,0.014980358,0.5669144981412639,0.5130361648444071,0.5386313465783664,0.6392796848621272,0.7176247631080227,0.6761904761904762,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,100,,5,0.6089541797831409,0.014980358,0.565425023877746,0.4978973927670311,0.5295169946332737,0.6348066298342542,0.7258370183196462,0.6772767462422635,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,100,,10,0.6243441762854145,0.014980358,0.5920651068158698,0.4894869638351556,0.5359116022099447,0.6419423692636073,0.7599494630448516,0.6959791726930865,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,200,10.0,2,0.6537250786988458,0.014980358,0.6842818428184282,0.4247266610597141,0.5241307732226258,0.6433962264150943,0.8616550852811118,0.736699972994869,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,200,10.0,5,0.6572228051766352,0.014980358,0.6932599724896836,0.4238856181665265,0.5260960334029228,0.6449343339587242,0.868603916614024,0.7402422611036339,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,200,10.0,10,0.6565232598810773,0.014980358,0.6934812760055479,0.42052144659377627,0.5235602094240838,0.6440598690364827,0.8698673404927353,0.7401236226820748,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,200,20.0,2,0.6204966771598461,0.014980358,0.5895061728395061,0.4819175777964676,0.5303100416473855,0.6381509032943677,0.7586860391661402,0.6932178932178932,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,200,20.0,5,0.6257432668765303,0.014980358,0.5987261146496815,0.47434819175777965,0.5293289535429376,0.6393528183716075,0.7738471257106759,0.7002000571591883,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,200,20.0,10,0.6327387198321092,0.014980358,0.6131147540983607,0.471825063078217,0.5332699619771863,0.6423057128152342,0.7883765003158559,0.707884288145207,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,200,,2,0.6138509968520461,0.014980358,0.5712962962962963,0.5189234650967199,0.5438519171441164,0.6422121896162528,0.7188881869867341,0.6783904619970194,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,200,,5,0.6180482686253935,0.014980358,0.5794573643410853,0.5029436501261564,0.5384961728950923,0.640197152245345,0.7384712571067593,0.6858316221765913,0.0,0.0,0.0
10,0.3,manhattan,0.1,0.4,200,,10,0.6246939489331934,0.014980358,0.5926680244399185,0.4894869638351556,0.536158452326117,0.6421333333333333,0.7605811749842072,0.6963562753036437,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,50,10.0,2,0.6489510489510489,-0.044218473,0.6793002915451894,0.3969335604770017,0.5010752688172043,0.6393744250229991,0.869837296620776,0.7370095440084835,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,50,10.0,5,0.6496503496503496,-0.044218473,0.6791907514450867,0.40034071550255534,0.5037513397642015,0.6402214022140221,0.8685857321652065,0.7371216144450345,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,50,10.0,10,0.6454545454545455,-0.044218473,0.6695402298850575,0.3969335604770017,0.4983957219251337,0.6377079482439926,0.8635794743429287,0.733652312599681,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,50,20.0,2,0.6118881118881119,-0.044218473,0.5726681127982647,0.4497444633730835,0.5038167938931297,0.633160621761658,0.7647058823529411,0.6927437641723356,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,50,20.0,5,0.6139860139860139,-0.044218473,0.5741935483870968,0.454855195911414,0.5076045627376425,0.6338174273858921,0.7647058823529411,0.6931366988088485,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,50,20.0,10,0.6286713286713287,-0.044218473,0.6026785714285714,0.4599659284497445,0.5217391304347826,0.6405295315682281,0.7872340425531915,0.7063447501403706,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,50,,2,0.586013986013986,-0.044218473,0.5212765957446809,0.5008517887563884,0.5108601216333623,0.6328671328671329,0.6795994993742178,0.6554013277006638,0.125,0.022727272727272728,0.038461538461538464
10,0.3,manhattan,0.2,0.2,50,,5,0.6048951048951049,-0.044218473,0.5479704797047971,0.5059625212947189,0.5261293179805138,0.6410835214446953,0.7108886107634543,0.6741839762611276,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,50,,10,0.6188811188811189,-0.044218473,0.5700575815738963,0.5059625212947189,0.5361010830324909,0.6468646864686468,0.7359198998748435,0.6885245901639344,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,100,10.0,2,0.6482517482517482,-0.044218473,0.6763005780346821,0.3986371379897785,0.5016077170418006,0.6392988929889298,0.867334167709637,0.7360594795539034,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,100,10.0,5,0.6517482517482518,-0.044218473,0.6819484240687679,0.40545144804088584,0.5085470085470085,0.6419981498612396,0.8685857321652065,0.7382978723404255,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,100,10.0,10,0.6503496503496503,-0.044218473,0.6801152737752162,0.4020442930153322,0.5053533190578159,0.6408125577100646,0.8685857321652065,0.7375132837407014,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,100,20.0,2,0.6146853146853147,-0.044218473,0.5750528541226215,0.46337308347529815,0.5132075471698113,0.6369359916054564,0.7596996245306633,0.6929223744292238,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,100,20.0,5,0.6181818181818182,-0.044218473,0.5796178343949044,0.46507666098807493,0.5160680529300568,0.6377870563674322,0.7647058823529411,0.6955036994877632,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,100,20.0,10,0.6237762237762238,-0.044218473,0.5947136563876652,0.4599659284497445,0.5187319884726225,0.6372950819672131,0.7784730913642053,0.7008450704225352,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,100,,2,0.5958041958041959,-0.044218473,0.5347593582887701,0.5110732538330494,0.5226480836236934,0.6392111368909513,0.6896120150187734,0.6634557495484648,0.14285714285714285,0.022727272727272728,0.0392156862745098
10,0.3,manhattan,0.2,0.2,100,,5,0.6090909090909091,-0.044218473,0.551094890510949,0.514480408858603,0.5321585903083701,0.6458569807037458,0.7121401752190237,0.6773809523809524,0.0,0.0,0.0
10,0.3,manhattan,0.2,0.2,100,,10,0.6167832167832168,-0.044218473,0.5697896749521989,0.5076660988074957,0.5369369369369369,0.6438809261300992,0.7309136420525657,0.6846424384525205,0.0,0.0,0.0
