Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.7886904761904762,0.6556521739130434,0.3927083333333333,0.49120521172638437,0.8132008971483499,0.9276315789473685,0.8666552842752262
