Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.7194264069264069,0.4728299223712068,0.6979166666666666,0.5637358014303744,0.8727512066695919,0.7269736842105263,0.7932203389830509
