Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.7472943722943723,0.8095238095238095,0.035416666666666666,0.06786427145708583,0.7465790914066777,0.9970760233918129,0.8538341158059468
