Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.8284632034632035,0.8234126984126984,0.4322916666666667,0.5669398907103825,0.8292606516290727,0.9674707602339181,0.8930499325236168
