Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.4564393939393939,0.3053803339517625,0.8572916666666667,0.4503419972640219,0.8631368631368631,0.3157894736842105,0.46240299705646243
