Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.7253787878787878,0.4773662551440329,0.6041666666666666,0.5333333333333333,0.8468359532446594,0.7679093567251462,0.8054437416139544
