Accuracy,Precision_R,Recall_R,F1_R,Precision_S,Recall_S,F1_S
0.8084415584415584,0.7342007434944238,0.4114583333333333,0.527369826435247,0.8210892970234326,0.9477339181286549,0.8798778418730913
